StartTime,Label,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Age,Height,Weight,Gender
22.07.2024 20:31,Dip,"0.2709871530532837,0.1052841991186142,1.9621145725250244,0.8823533654212952,5.631507873535156,9.269196510314941,10.240682601928711,7.938787460327148,8.62612533569336,9.337990760803223,8.36411190032959,7.712665557861328,6.584449768066406,2.314457654953003,4.048655986785889,3.178266763687134,-1.4901303052902222,2.2055842876434326","9.8871431350708,9.457033157348633,9.294919967651367,8.011170387268066,6.004788398742676,2.8522446155548096,-2.3635106086730957,-6.281757831573486,-9.278767585754395,-3.118446111679077,-0.1178465187549591,7.252645492553711,6.9104719161987305,8.22114086151123,7.666005611419678,8.37428092956543,9.454042434692383,9.584450721740723","0.7674978375434875,1.1635099649429321,0.4977070987224579,0.009571290574967861,-1.4608181715011597,-0.4247260093688965,0.7088736891746521,4.287938117980957,3.067000389099121,2.998805046081543,-2.245065927505493,-1.3208380937576294,0.6095715761184692,-0.8303094506263733,-1.9555343389511108,-1.3052847385406494,1.832902193069458,-0.6317051649093628","0.6737843751907349,0.1036943718791008,-0.3672827184200287,-0.6354525685310364,-0.008246680721640587,1.0917688608169556,1.2880094051361084,0.3880521357059479,-1.000749945640564,-0.2710714638233185,-0.5537493228912354,-0.4899139404296875,-0.3959933817386627,-0.3171917796134949,-0.23136521875858307,-0.037110064178705215,0.14248432219028473,0.37461310625076294","0.9343183636665344,0.3400992155075073,1.1042916774749756,0.6122397184371948,-0.385303258895874,-0.816726803779602,-0.6210972666740417,-1.3185526132583618,-1.6262760162353516,-1.4633276462554932,-0.48517972230911255,-0.04199698567390442,0.16294831037521362,0.07727445662021637,0.12782354652881622,0.01771509274840355,0.20005837082862854,0.447000652551651","2.1930062770843506,3.3312008380889893,4.093560695648193,2.574033498764038,0.42470407485961914,-2.0331122875213623,-4.0466766357421875,-3.299741268157959,-2.61603045463562,-1.9402607679367065,-1.8822284936904907,-2.087937355041504,-0.5041165351867676,-0.4657847583293915,-0.2779437005519867,-0.13148874044418335,0.18157969415187836,0.7812966704368591",27,196,83,male
22.07.2024 20:46,Dip,"2.4113669395446777,1.5260226726531982,2.703291416168213,1.7635103464126587,0.7316055297851562,1.01814603805542,1.2317054271697998,0.9469595551490784,0.41515472531318665,0.4408775866031647,0.6065805554389954","8.664410591125488,9.306883811950684,9.601201057434082,9.349356651306152,9.694520950317383,9.948758125305176,9.768099784851074,9.734002113342285,9.599406242370605,9.779465675354004,9.630513191223145","0.005982056725770235,0.19322042167186737,-0.3858426511287689,0.18723836541175842,-0.1663011759519577,-0.706480860710144,-0.4223332107067108,-0.08733802288770676,-0.21655045449733734,-0.36670008301734924,0.33080771565437317","-0.10354165732860565,0.009773843921720982,0.033139441162347794,0.08536841720342636,0.07009678333997726,0.04398229718208313,-0.02275473065674305,0.060475658625364304,-0.11423180252313614,-0.17440202832221985,0.024434609338641167","-0.08292495459318161,-0.32299500703811646,-0.13927727937698364,0.24755313992500305,-0.004123340360820293,-0.30802878737449646,-0.1062905490398407,0.12965615093708038,-0.16600263118743896,-0.3384193480014801,-0.10965031385421753","-0.8228355050086975,-0.14049901068210602,-0.15821409225463867,-0.05253441259264946,-0.13072516024112701,-0.09758572280406952,-0.11911872029304504,-0.07773260027170181,0.02626720629632473,0.005803219974040985,0.027030786499381065",27,196,83,male
22.07.2024 20:46,Dip,"1.043868899345398,0.3798605799674988,1.44945228099823,2.15653133392334,3.1992039680480957,3.895515203475952,6.550950050354004,8.925228118896484,10.517651557922363,9.41755199432373,10.116853713989258,12.18245792388916,10.336994171142578,8.411968231201172,7.988438606262207,5.078167915344238","9.719645500183105,9.690333366394043,10.070792198181152,9.242876052856445,7.95434045791626,5.945566177368164,7.625925540924072,4.5206403732299805,2.847458839416504,-3.363112211227417,-7.4847493171691895,-4.4135613441467285,0.5856433510780334,3.5712878704071045,6.3152570724487305,4.735994338989258","0.15553347766399384,0.27696922421455383,-0.544965386390686,-0.8709874153137207,0.32303106784820557,-0.7734799385070801,-0.2829512655735016,0.06161518394947052,2.228316068649292,1.6247265338897705,2.0273189544677734,1.4141582250595093,1.3513466119766235,-1.179063320159912,-1.3495519161224365,-1.195214867591858","0.055741455405950546,0.2629774808883667,0.04505131021142006,-0.0630718395113945,0.29245173931121826,0.5955936312675476,0.5224425196647644,-0.19257527589797974,-0.5230533480644226,-0.770301103591919,0.5775730609893799,1.0039570331573486,0.1742493063211441,-0.4004221558570862,-0.27382034063339233,-0.7739662528038025","-0.32268956303596497,0.20143280923366547,-0.11010845750570297,0.18112154304981232,1.0370965003967285,1.3130548000335693,0.967915952205658,0.5236642360687256,0.23671028017997742,1.1427761316299438,-0.5111414790153503,-1.0340421199798584,-0.8133670687675476,-1.260062336921692,-1.2006556987762451,-1.0812314748764038","0.1411098688840866,0.08704829961061478,0.16081027686595917,0.11178833991289139,1.3179417848587036,2.6583328247070312,2.805093288421631,3.0410399436950684,3.2763757705688477,2.5279130935668945,-0.18524488806724548,-1.6867516040802002,-3.08777117729187,-2.805704116821289,-2.6616926193237305,-2.5697574615478516",27,196,83,male
22.07.2024 20:46,Dip,"5.423930644989014,3.2955150604248047,4.4955153465271,12.997812271118164,11.918649673461914,9.93559741973877,13.447663307189941,10.239486694335938,6.370890140533447,4.256831645965576","5.196612358093262,6.088537216186523,5.752943992614746,3.706482172012329,-4.7605204582214355,-3.9194436073303223,-4.415954113006592,2.524427890777588,6.473781585693359,5.148158073425293","-1.098903775215149,-1.1545369625091553,-1.6414763927459717,2.3742783069610596,3.606581926345825,5.348556995391846,-0.0933200865983963,0.38763725757598877,-2.2444677352905273,-0.1579262912273407","-0.1411098688840866,0.9008735418319702,0.8057312369346619,-0.05207626149058342,-0.2840523421764374,-1.0855075120925903,-0.7295258045196533,0.3326161205768585,0.3500257730484009,0.018020525574684143","0.02977968007326126,2.7878363132476807,1.8321375846862793,1.1620184183120728,1.0097602605819702,1.5303701162338257,1.0517572164535522,-0.589179515838623,-1.0896308422088623,-0.8448266386985779","-0.021074850112199783,2.244166135787964,2.568230152130127,3.018132448196411,3.5663840770721436,3.7591121196746826,2.194227933883667,-0.9911288619041443,-2.3072381019592285,-3.349679470062256",27,196,83,male
22.07.2024 20:46,Dip,"5.4628143310546875,4.046861171722412,5.365306377410889,10.187442779541016,11.575878143310547,9.628120422363281,12.238689422607422,8.918647766113281,5.595615863800049,6.26141881942749","5.318048477172852,9.92243766784668,6.329614162445068,0.5796613097190857,-4.692325115203857,-6.030511379241943,-1.633101463317871,3.2644083499908447,6.50907564163208,2.396411895751953","-0.8697910308837891,-1.1724830865859985,-1.2801600694656372,2.3497519493103027,2.3443679809570312,5.1290154457092285,1.6636099815368652,-0.2153540402650833,-1.4386845827102661,0.7986045479774475","-0.4550946056842804,-0.8828529715538025,0.01542434748262167,1.0370965003967285,0.18219055235385895,-0.46899178624153137,-0.6873761415481567,0.22968533635139465,0.22403483092784882,-0.31413745880126953","-1.2473868131637573,-1.5083789825439453,-0.13790282607078552,1.7516560554504395,1.2217304706573486,0.4862487316131592,1.6044375896453857,-0.49785518646240234,-1.117730736732483,-1.2458596229553223","-3.0938796997070312,-2.7815749645233154,0.5148066878318787,2.0584630966186523,2.7447702884674072,3.857919454574585,2.7087292671203613,-0.674089789390564,-3.1201469898223877,-2.9324586391448975",27,196,83,male
22.07.2024 20:46,Dip,"6.842276573181152,4.555934429168701,9.1052885055542,10.777871131896973,10.759326934814453,9.886545181274414,9.945169448852539,8.681758880615234,4.90827751159668","4.565505504608154,7.799405574798584,4.776073932647705,-1.9962122440338135,-9.92423152923584,-5.474778175354004,1.1497513055801392,4.944767951965332,6.867999076843262","-1.40279221534729,-0.48574298620224,-0.9296116232872009,3.8291144371032715,2.785245656967163,4.537988185882568,2.2510478496551514,-1.2610175609588623,-1.689931035041809","-0.3465133011341095,-0.5177083015441895,0.49296826124191284,0.45005497336387634,-0.015271631069481373,-0.7828238010406494,-0.5170974135398865,1.0807733535766602,0.24908030033111572","-0.7773260474205017,-1.332755208015442,1.273043155670166,1.4763085842132568,0.6707300543785095,1.3629931211471558,0.6475171446800232,-0.7133378982543945,-1.2846496105194092","-2.9773571491241455,-1.9796615839004517,1.313665747642517,2.4830145835876465,3.3319644927978516,3.6132678985595703,1.6418530941009521,-2.227672815322876,-3.55951189994812",27,196,83,male
22.07.2024 20:46,Dip,"6.178267955780029,4.030709743499756,6.041278839111328,7.629515171051025,13.326826095581055,9.284152030944824,9.037093162536621,10.14018440246582,7.280162811279297,7.51286506652832","4.691727161407471,7.286144733428955,5.769693374633789,3.7603209018707275,-1.2400803565979004,-8.326424598693848,-7.883752346038818,-0.494716078042984,3.4881372451782227,6.867401123046875","-0.24646073579788208,-1.6863417625427246,0.41216370463371277,-1.9010975360870361,2.5250260829925537,4.2107696533203125,3.0801608562469482,2.173281192779541,-0.7148557901382446,-2.090728759765625","-0.2964223623275757,-0.45234572887420654,-0.455705463886261,0.574976921081543,0.5635231733322144,0.3465133011341095,-0.8918632864952087,-0.49617528915405273,0.630871057510376,0.5699372887611389","-1.325730323791504,-1.0974193811416626,-0.8491026759147644,1.3277156352996826,1.3645201921463013,1.0632109642028809,1.901318073272705,0.720820963382721,-0.7648032903671265,-1.1895073652267456","-2.8823676109313965,-2.590526819229126,-0.9708175659179688,1.321912407875061,2.5028676986694336,3.5048394203186035,3.5112533569335938,1.2134838104248047,-1.7238616943359375,-3.341432809829712",27,196,83,male
22.07.2024 20:46,Dip,"6.390032768249512,4.53200626373291,4.217350006103516,7.854440212249756,10.8969144821167,10.904690742492676,8.71047306060791,8.736793518066406,9.866206169128418,6.6382880210876465,5.577071189880371,4.308277130126953,3.34995174407959,1.3698909282684326","4.79102897644043,4.90827751159668,4.715655326843262,4.246063709259033,-0.03529413416981697,-5.554937839508057,-8.032705307006836,-2.662015199661255,1.8556339740753174,4.545764923095703,7.320840835571289,5.512465000152588,9.442676544189453,9.896116256713867","-1.0612168312072754,0.5485545992851257,-0.19322042167186737,-0.45942193269729614,2.0440688133239746,2.760719060897827,3.6125640869140625,3.7746777534484863,-0.373878538608551,-0.8171489238739014,-1.5290136337280273,-0.5431707501411438,-1.576870083808899,-0.37148571014404297","-0.4054618179798126,-0.44684791564941406,-1.2594513893127441,0.20204368233680725,0.7646505832672119,-0.07024950534105301,-0.3654501438140869,-0.6537785530090332,0.1950187236070633,1.3492486476898193,-0.19364428520202637,-0.23869559168815613,-0.2871066629886627,-0.5099197626113892","-1.4613423347473145,-1.4329371452331543,-1.6589572429656982,0.9361509680747986,1.2173017263412476,0.5019785165786743,0.921184778213501,1.2226468324661255,-0.47601673007011414,-0.9340129494667053,-1.3585642576217651,-1.052673578262329,-0.8559749126434326,-0.8228355050086975","-2.878244400024414,-2.1314616203308105,-2.616183042526245,1.207375168800354,2.5051584243774414,3.3492214679718018,3.2849278450012207,2.4295637607574463,-0.5532912015914917,-2.6342036724090576,-2.8961122035980225,-2.56868839263916,-2.069000482559204,-1.9260581731796265",27,196,83,male
22.07.2024 20:46,Dip,"3.3278181552886963,4.804787635803223,3.4468610286712646,8.558527946472168,11.21216869354248,11.045867919921875,10.792228698730469,10.459028244018555,9.613164901733398,7.9250288009643555,3.8668015003204346,5.110470771789551,2.8462624549865723,2.4981069564819336,2.0027925968170166","9.09691333770752,6.639484405517578,7.392625331878662,6.585047721862793,-0.25004997849464417,-6.483353137969971,-7.176673412322998,-1.6606189012527466,1.5002998113632202,6.407381057739258,7.8418779373168945,6.537191390991211,9.30867862701416,8.664410591125488,9.856036186218262","-0.3326023519039154,0.7256234884262085,1.3405789136886597,-0.7986045479774475,1.9465612173080444,2.8223342895507812,3.4307093620300293,1.6761722564697266,-0.5312066078186035,-0.7986045479774475,-1.2861422300338745,-0.9110672473907471,-0.38285163044929504,0.48574298620224,0.6729813814163208","-0.26679539680480957,-0.17027868330478668,-0.04046982154250145,0.33826664090156555,0.8478809595108032,-0.008246680721640587,-0.5881105065345764,-0.4813618063926697,0.4242459237575531,0.21380282938480377,0.16264286637306213,-0.26939156651496887,-0.45921793580055237,-0.8280278444290161,-0.3029891550540924","-0.009468411095440388,0.14049901068210602,0.126143679022789,1.1053606271743774,1.0729848146438599,0.49693888425827026,1.1623238325119019,0.7997753024101257,-0.6328563690185547,-0.9947940707206726,-1.36482572555542,-0.8194757103919983,-0.6774495840072632,-1.2018773555755615,0.1466076523065567","-0.12171489745378494,-0.18631389737129211,0.038026362657547,1.243721604347229,2.330756425857544,3.542712926864624,3.735746383666992,2.1308507919311523,-1.2301298379898071,-2.627026081085205,-2.684905529022217,-2.4272730350494385,-2.2591323852539062,-1.209971308708191,-0.01466076634824276",27,196,83,male
22.07.2024 20:46,Dip,"2.6225335597991943,3.5324044227600098,3.4402806758880615,8.302495956420898,12.236894607543945,7.660621643066406,10.160523414611816,9.640682220458984,9.789037704467773,9.684351921081543,5.020142078399658,6.233303070068359,5.776273727416992,2.2534406185150146,3.19860577583313","10.244272232055664,5.787041664123535,7.074978351593018,5.439484119415283,-1.4733805656433105,-5.408975601196289,-9.112466812133789,-1.0259226560592651,3.697509288787842,4.789832592010498,6.860222339630127,3.7770705223083496,9.221938133239746,9.77408218383789,9.365508079528809","-0.32123643159866333,0.18005990982055664,0.3361915946006775,0.363709032535553,0.16450655460357666,4.5338006019592285,4.48833703994751,2.032702922821045,1.5032907724380493,0.15134602785110474,-1.7288143634796143,1.3812568187713623,-0.9128618240356445,0.04247260093688965,-0.7022934556007385","-0.18631389737129211,-0.33918291330337524,-0.11514809727668762,0.0377209298312664,0.11820242553949356,0.5283984541893005,0.8487972617149353,0.14752395451068878,-0.4579962193965912,-0.5907067060470581,-0.5413793325424194,1.6496416330337524,0.4758640229701996,-0.4239404797554016,-0.42699480056762695","0.2623666226863861,-0.38240164518356323,0.197004035115242,0.1872301995754242,-0.007635815534740686,0.8778133392333984,1.342529058456421,0.16982053220272064,0.632398247718811,1.8272507190704346,0.31581732630729675,-0.827111542224884,-1.6210836172103882,-1.7156150341033936,-1.1734721660614014","0.006719517521560192,-0.4056145250797272,-0.17730364203453064,0.16233743727207184,0.4024074673652649,0.9636399149894714,2.4379632472991943,3.266907215118408,3.794236660003662,2.5778512954711914,0.870330274105072,-2.6783387660980225,-3.498119831085205,-2.8510608673095703,-2.351067543029785",27,196,83,male
22.07.2024 20:51,Dip,"1.1802598237991333,1.1617153882980347,1.815554141998291,2.393420934677124,3.483351469039917,3.570091485977173,7.8388872146606445,11.705090522766113,10.85444164276123,10.100104331970215,10.367502212524414,10.111470222473145,6.601797580718994,5.44426965713501,3.08135724067688","9.671789169311523,9.708877563476562,9.710672378540039,8.893523216247559,6.292525291442871,6.597012042999268,4.156930923461914,1.7102699279785156,-7.011568546295166,-5.738586902618408,-2.3670997619628906,1.6689938306808472,5.924030780792236,5.02432918548584,4.920241355895996","0.15972091257572174,0.4247260093688965,-0.10648060590028763,0.5994020700454712,-0.09870393574237823,-0.37806597352027893,-0.43130627274513245,1.9250258207321167,2.424527645111084,4.241876125335693,1.5296118259429932,-1.8837496042251587,-1.2586246728897095,-0.2626122832298279,0.4504488706588745","0.01542434748262167,-0.04077525436878204,0.09926560521125793,0.030237829312682152,0.44486260414123535,0.6615670323371887,0.0685696229338646,-0.5552765130996704,-0.897513747215271,0.4873177409172058,0.7464773058891296,0.6336199641227722,-0.3165809214115143,-0.06688974797725677,-0.33200526237487793","0.11407908797264099,0.12324206531047821,0.02382374368607998,0.3323107063770294,0.979216992855072,1.3293955326080322,0.4735732674598694,0.8901833891868591,0.8542950749397278,-0.49495357275009155,-1.3492486476898193,-1.2641856670379639,-0.9175195693969727,-0.8313875794410706,-0.6603453159332275","-0.058948494493961334,-0.05726861581206322,-0.04764748737215996,0.11331550031900406,1.0297660827636719,2.308917999267578,3.0217976570129395,3.623041868209839,2.7093400955200195,0.04199698567390442,-1.9384281635284424,-2.975830078125,-2.9181032180786133,-2.754849433898926,-2.5983152389526367",27,196,83,male
22.07.2024 20:51,Dip,"5.099703311920166,5.003990173339844,6.860222339630127,9.403194427490234,14.290534973144531,8.280363082885742,11.3180513381958,11.167303085327148,10.378270149230957,4.920241355895996,3.682554006576538","4.500899314880371,5.357530117034912,5.972485542297363,1.2352946996688843,-1.7312071323394775,-5.661418437957764,-4.3896331787109375,-2.8085756301879883,2.8342983722686768,6.762714862823486,6.15254545211792","-0.24227328598499298,-0.019142581149935722,0.6149554252624512,-0.5587241053581238,2.9318058490753174,6.102295875549316,2.17627215385437,1.0402796268463135,-1.516451358795166,-0.34576287865638733,-0.5688936114311218","-0.541532039642334,-0.8349000811576843,0.3701843321323395,0.4109596014022827,0.049785517156124115,-0.7680103182792664,-1.0757336616516113,-0.03649919852614403,0.2935207486152649,0.8000807762145996,-0.3049744665622711","-0.30405816435813904,-0.6356052756309509,0.8984300494194031,1.3014483451843262,0.7124215960502625,1.6533068418502808,2.2956316471099854,0.15622878074645996,-1.5470162630081177,-1.3139711618423462,-1.1563678979873657","-2.80234432220459,-1.882992148399353,1.6052011251449585,2.4578163623809814,2.8150198459625244,3.7927095890045166,3.738189935684204,0.7118107080459595,-1.8567248582839966,-2.869386672973633,-3.1641292572021484",27,196,83,male
